order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-104007,7/14/2025,CS-1203,Consumer,North,Haryana,Furniture,Chairs,2478.85,5,0,346.83,13.99156867,2132.02
CA-2025-104008,8/13/2025,CS-1288,Corporate,North,Haryana,Furniture,Tables,2484.58,9,0,326.65,13.14709126,2157.93
CA-2025-104009,3/16/2025,CS-1045,Corporate,West,Gujarat,Office Supplies,Binders,353.41,1,0,57.99,16.40870377,295.42
CA-2025-104010,8/28/2024,CS-1317,Corporate,North,Haryana,Technology,Accessories,1643.3,9,0,191.76,11.66920222,1451.54
CA-2025-104011,6/2/2024,CS-1198,Consumer,East,Bihar,Office Supplies,Binders,1925.23,5,0,273.62,14.21232788,1651.61
CA-2025-104012,2/24/2026,CS-1216,Consumer,East,Bihar,Furniture,Chairs,596.67,2,0.1,99.28,16.63901319,497.39
CA-2025-104013,4/5/2024,CS-1481,Home Office,South,Tamil Nadu,Office Supplies,Fasteners,1207.41,6,0.5,203.83,16.88158952,1003.58
CA-2025-104014,12/26/2025,CS-1309,Consumer,South,Kerala,Technology,Phones,255.01,1,0,36.61,14.35629975,218.4
CA-2025-104015,10/20/2024,CS-1384,Home Office,South,Tamil Nadu,Office Supplies,Binders,661.93,7,0.1,127.64,19.28300576,534.29
CA-2025-104016,7/27/2024,CS-1435,Consumer,West,Rajasthan,Technology,Copiers,1531.56,7,0.1,196.11,12.8045914,1335.45
CA-2025-104017,12/8/2024,CS-1332,Corporate,South,Kerala,Furniture,Chairs,1173.06,8,0.1,243.53,20.76023392,929.53
CA-2025-104018,3/28/2024,CS-1184,Consumer,West,Gujarat,Furniture,Furnishings,350.11,1,0,86.45,24.69223958,263.66
CA-2025-104019,2/14/2026,CS-1027,Corporate,South,Tamil Nadu,Technology,Accessories,154.11,2,0,31.11,20.1868795,123
CA-2025-104020,1/24/2025,CS-1166,Home Office,East,Jharkhand,Office Supplies,Binders,155.37,1,0.1,32,20.59599665,123.37
CA-2025-104021,11/20/2024,CS-1318,Home Office,South,Karnataka,Technology,Phones,52.89,8,0.5,11.87,22.44280582,41.02
CA-2025-104022,6/5/2024,CS-1274,Home Office,North,Haryana,Technology,Copiers,2949.17,8,0.1,208.5,7.069785736,2740.67
CA-2025-104023,10/29/2025,CS-1383,Consumer,South,Karnataka,Furniture,Chairs,627.74,3,0,101.84,16.22327715,525.9
CA-2025-104024,10/12/2025,CS-1365,Corporate,North,Haryana,Office Supplies,Paper,702.6,2,0.1,129.54,18.43723313,573.06
CA-2025-104025,9/24/2025,CS-1103,Consumer,North,Haryana,Office Supplies,Paper,260.21,9,0.5,60.64,23.30425426,199.57
CA-2025-104026,7/30/2025,CS-1448,Corporate,North,Delhi,Technology,Accessories,524.8,5,0,113.72,21.66920732,411.08
CA-2025-104027,9/10/2025,CS-1333,Consumer,North,Delhi,Office Supplies,Fasteners,3840.57,9,0,490.95,12.78325874,3349.62
CA-2025-104028,10/20/2025,CS-1373,Home Office,West,Rajasthan,Furniture,Furnishings,543.2,2,0.1,61.05,11.23895434,482.15
CA-2025-104029,5/16/2024,CS-1104,Home Office,West,Goa,Office Supplies,Fasteners,69.61,6,0.1,7.6,10.91797156,62.01
CA-2025-104030,11/4/2025,CS-1414,Consumer,South,Kerala,Technology,Accessories,453.51,1,0,45.37,10.00418954,408.14
CA-2025-104031,3/3/2025,CS-1245,Consumer,South,Karnataka,Furniture,Tables,3443.4,7,0,-663.78,-19.2768775,4107.18
CA-2025-104032,3/27/2025,CS-1305,Consumer,West,Maharashtra,Furniture,Tables,1202.33,4,0.1,236.65,19.68261625,965.68
CA-2025-104033,9/3/2025,CS-1169,Corporate,South,Tamil Nadu,Office Supplies,Paper,1283.22,7,0.5,93.81,7.310515734,1189.41
CA-2025-104034,5/20/2024,CS-1116,Consumer,South,Kerala,Technology,Accessories,679.18,9,0,133.75,19.69286493,545.43
CA-2025-104035,3/23/2024,CS-1141,Home Office,West,Goa,Office Supplies,Binders,346.92,1,0.1,30.83,8.886775049,316.09
CA-2025-104036,6/25/2024,CS-1418,Corporate,West,Rajasthan,Furniture,Tables,58.51,1,0,10.23,17.48419074,48.28
CA-2025-104037,7/16/2024,CS-1356,Corporate,South,Tamil Nadu,Office Supplies,Binders,3121.84,7,0,528.22,16.92014966,2593.62
CA-2025-104038,9/15/2025,CS-1478,Corporate,West,Rajasthan,Furniture,Tables,257.35,2,0.5,43.37,16.85253546,213.98
CA-2025-104039,7/21/2025,CS-1125,Consumer,East,Odisha,Furniture,Tables,316.71,8,0.5,35.51,11.21214992,281.2
CA-2025-104040,11/21/2025,CS-1025,Home Office,North,UP,Office Supplies,Art,213.88,4,0,17.11,7.999812979,196.77
CA-2025-104041,2/24/2025,CS-1194,Corporate,North,Haryana,Office Supplies,Paper,1421.63,7,0.1,296.26,20.83945893,1125.37
CA-2025-104042,2/4/2025,CS-1384,Home Office,East,Odisha,Office Supplies,Binders,22.71,2,0.1,2.23,9.819462792,20.48
CA-2025-104043,11/28/2025,CS-1100,Corporate,East,Bihar,Furniture,Chairs,1924,8,0.5,126.8,6.59043659,1797.2
CA-2025-104044,4/15/2025,CS-1402,Corporate,South,Tamil Nadu,Office Supplies,Fasteners,561.81,6,0,45.91,8.171801855,515.9
CA-2025-104045,8/5/2024,CS-1005,Consumer,South,Karnataka,Technology,Copiers,107.78,1,0.5,7.85,7.283354982,99.93
CA-2025-104046,12/29/2025,CS-1019,Corporate,North,Haryana,Office Supplies,Art,2765.42,9,0,533.64,19.296888,2231.78
CA-2025-104047,9/23/2025,CS-1170,Corporate,South,Karnataka,Office Supplies,Paper,545.06,2,0.2,108.49,19.90423073,436.57
CA-2025-104048,6/23/2024,CS-1274,Corporate,North,Punjab,Furniture,Furnishings,917.62,4,0.2,107.9,11.75868006,809.72
CA-2025-104049,1/23/2024,CS-1254,Corporate,South,Telangana,Furniture,Tables,789.82,9,0.1,-260.19,-32.94294903,1050.01
CA-2025-104050,12/25/2025,CS-1121,Consumer,South,Tamil Nadu,Technology,Copiers,1929.46,8,0,420.02,21.76878505,1509.44
CA-2025-104051,8/22/2024,CS-1032,Home Office,North,Punjab,Office Supplies,Fasteners,1210.12,8,0.1,175.99,14.5431858,1034.13
CA-2025-104052,1/13/2024,CS-1149,Home Office,East,West Bengal,Office Supplies,Binders,215.18,4,0,46.35,21.54010596,168.83
CA-2025-104053,4/10/2024,CS-1266,Consumer,East,Bihar,Technology,Phones,199.89,1,0,30.14,15.07829306,169.75
CA-2025-104054,6/19/2025,CS-1037,Home Office,South,Kerala,Technology,Phones,986.65,4,0.2,209.03,21.18583084,777.62
CA-2025-104055,6/6/2025,CS-1177,Consumer,East,Odisha,Technology,Phones,180.02,3,0,24.88,13.82068659,155.14
CA-2025-104056,2/23/2026,CS-1342,Corporate,South,Karnataka,Office Supplies,Fasteners,272.52,3,0,16.84,6.179362983,255.68
CA-2025-104057,3/27/2025,CS-1013,Consumer,West,Goa,Furniture,Chairs,47.05,1,0.1,4.43,9.415515409,42.62
CA-2025-104058,3/6/2025,CS-1183,Home Office,West,Maharashtra,Technology,Phones,75.95,9,0.2,8.41,11.07307439,67.54
CA-2025-104059,3/3/2026,CS-1145,Consumer,West,Maharashtra,Technology,Phones,1406.56,3,0,194.25,13.81028893,1212.31
CA-2025-104060,8/28/2025,CS-1265,Consumer,East,West Bengal,Furniture,Tables,1683.03,4,0,243.87,14.48993779,1439.16
CA-2025-104061,12/13/2025,CS-1088,Consumer,East,Odisha,Technology,Phones,123.46,1,0,30.26,24.50996274,93.2
CA-2025-104062,6/16/2025,CS-1428,Consumer,North,UP,Office Supplies,Art,879.12,3,0,127.53,14.50655201,751.59
CA-2025-104063,12/23/2025,CS-1462,Corporate,East,Odisha,Office Supplies,Binders,362.51,1,0.1,45.06,12.43000193,317.45
CA-2025-104064,10/13/2025,CS-1046,Consumer,South,Tamil Nadu,Furniture,Tables,682.57,4,0.1,-142.12,-20.8213077,824.69
CA-2025-104065,10/19/2024,CS-1392,Corporate,North,Haryana,Office Supplies,Binders,1302.47,7,0.5,295.89,22.71760578,1006.58
CA-2025-104066,4/10/2024,CS-1119,Home Office,East,Jharkhand,Furniture,Tables,3485.14,8,0,442.56,12.69848557,3042.58
CA-2025-104067,5/16/2025,CS-1421,Home Office,North,Haryana,Office Supplies,Paper,2034.72,8,0,421.24,20.70260282,1613.48
CA-2025-104068,10/30/2024,CS-1019,Home Office,East,West Bengal,Furniture,Chairs,356.11,1,0.2,35.55,9.982870461,320.56
CA-2025-104069,6/23/2025,CS-1447,Consumer,South,Kerala,Office Supplies,Paper,677.32,6,0,91.97,13.57851533,585.35
CA-2025-104070,7/6/2025,CS-1220,Consumer,West,Goa,Office Supplies,Art,3252.29,8,0.1,535.89,16.47731291,2716.4
CA-2025-104071,12/20/2024,CS-1430,Corporate,West,Gujarat,Technology,Phones,3237.51,8,0,527.35,16.28875278,2710.16
CA-2025-104072,10/29/2024,CS-1233,Consumer,South,Karnataka,Furniture,Chairs,3035.75,9,0.2,503.66,16.59095775,2532.09
CA-2025-104073,5/10/2025,CS-1094,Home Office,North,Punjab,Technology,Copiers,97.63,8,0,19.36,19.8299703,78.27
CA-2025-104074,10/19/2025,CS-1455,Consumer,West,Rajasthan,Office Supplies,Paper,837.94,5,0.5,127.39,15.20275915,710.55
CA-2025-104075,2/6/2026,CS-1251,Home Office,East,West Bengal,Technology,Phones,206.32,1,0,17.88,8.66614967,188.44
CA-2025-104076,8/14/2024,CS-1250,Consumer,East,Odisha,Office Supplies,Binders,2756.13,9,0,458.11,16.62149463,2298.02
CA-2025-104077,8/23/2024,CS-1282,Home Office,North,Punjab,Technology,Phones,254.96,5,0,27.94,10.95858174,227.02
CA-2025-104078,3/30/2025,CS-1232,Consumer,North,Punjab,Office Supplies,Art,704.89,7,0.2,77.61,11.01022855,627.28
CA-2025-104079,1/13/2024,CS-1046,Consumer,South,Karnataka,Office Supplies,Binders,637.45,7,0.5,48.27,7.572358616,589.18
CA-2025-104080,7/28/2024,CS-1374,Corporate,West,Rajasthan,Office Supplies,Art,1158.5,4,0.2,268.77,23.19982736,889.73
CA-2025-104081,1/10/2026,CS-1046,Consumer,North,UP,Technology,Copiers,2022.68,8,0.1,127.38,6.297585382,1895.3
CA-2025-104082,1/31/2025,CS-1459,Corporate,West,Gujarat,Technology,Phones,154.51,9,0,8.89,5.753672901,145.62
CA-2025-104083,4/9/2024,CS-1014,Corporate,West,Maharashtra,Office Supplies,Fasteners,696.16,4,0,135.74,19.49839117,560.42
CA-2025-104084,1/31/2024,CS-1085,Consumer,East,Jharkhand,Furniture,Tables,941.16,2,0,179.73,19.09664669,761.43
CA-2025-104085,6/11/2025,CS-1319,Home Office,North,Punjab,Technology,Phones,353.26,4,0.1,42.43,12.01098341,310.83
CA-2025-104086,10/10/2025,CS-1328,Consumer,South,Karnataka,Technology,Accessories,252.04,2,0,49.93,19.81034756,202.11
CA-2025-104087,11/24/2024,CS-1003,Corporate,North,Haryana,Furniture,Tables,144.56,1,0.1,21.33,14.75511898,123.23
CA-2025-104088,6/14/2024,CS-1028,Corporate,West,Gujarat,Technology,Accessories,70.66,1,0.5,13.82,19.55844891,56.84
CA-2025-104089,4/3/2025,CS-1381,Corporate,East,West Bengal,Furniture,Furnishings,278.58,4,0,44.34,15.91643334,234.24
CA-2025-104090,4/9/2024,CS-1157,Consumer,North,Punjab,Technology,Phones,1468.83,9,0,288.61,19.64897231,1180.22
CA-2025-104091,9/12/2025,CS-1343,Consumer,North,Delhi,Technology,Accessories,2468.89,9,0,504.97,20.45332113,1963.92
CA-2025-104092,6/21/2024,CS-1402,Corporate,North,Haryana,Office Supplies,Binders,2386.21,7,0,254.64,10.6713156,2131.57
CA-2025-104093,1/18/2026,CS-1419,Consumer,South,Telangana,Office Supplies,Art,1462.5,5,0.1,185.81,12.70495726,1276.69
CA-2025-104094,6/10/2024,CS-1333,Consumer,South,Karnataka,Office Supplies,Binders,538.27,6,0,81.22,15.08908169,457.05
CA-2025-104095,12/28/2025,CS-1332,Corporate,South,Kerala,Office Supplies,Binders,311.12,1,0,27.41,8.810105426,283.71
CA-2025-104096,2/14/2026,CS-1175,Corporate,South,Telangana,Technology,Phones,556.74,3,0,135.88,24.40636563,420.86
CA-2025-104097,9/19/2024,CS-1114,Consumer,East,Odisha,Technology,Copiers,412.7,1,0,96.91,23.48194815,315.79
CA-2025-104098,9/30/2024,CS-1389,Consumer,East,Bihar,Office Supplies,Art,937.91,5,0,192.64,20.53928415,745.27
CA-2025-104099,1/3/2024,CS-1487,Consumer,South,Tamil Nadu,Technology,Accessories,1954.07,4,0,175.2,8.965901938,1778.87
CA-2025-104100,1/28/2024,CS-1331,Consumer,West,Rajasthan,Office Supplies,Binders,933.79,3,0,131.31,14.06204821,802.48
CA-2025-104101,11/21/2024,CS-1250,Consumer,South,Telangana,Technology,Copiers,1056.96,6,0.2,248.87,23.54582955,808.09
CA-2025-104102,5/28/2024,CS-1059,Consumer,South,Tamil Nadu,Technology,Accessories,769.57,6,0.5,132.71,17.24469509,636.86
CA-2025-104103,6/23/2025,CS-1203,Home Office,West,Rajasthan,Technology,Accessories,779.36,9,0.1,99.05,12.70914597,680.31
CA-2025-104104,5/2/2025,CS-1315,Corporate,North,Punjab,Furniture,Furnishings,1373.07,4,0,93.8,6.831406993,1279.27
CA-2025-104105,3/13/2025,CS-1239,Consumer,West,Gujarat,Office Supplies,Binders,4337.13,9,0,303.72,7.002787558,4033.41
CA-2025-104106,3/5/2024,CS-1234,Consumer,West,Rajasthan,Office Supplies,Paper,1049.32,4,0,194.82,18.56630961,854.5
CA-2025-104107,12/21/2024,CS-1303,Corporate,East,Bihar,Office Supplies,Binders,3970.02,8,0,445.86,11.2306739,3524.16
CA-2025-104108,6/16/2025,CS-1095,Consumer,North,Punjab,Office Supplies,Fasteners,334.91,8,0.5,50.02,14.93535577,284.89
CA-2025-104109,9/8/2024,CS-1479,Corporate,West,Maharashtra,Technology,Copiers,644.93,2,0,129.19,20.03163134,515.74
CA-2025-104110,8/22/2024,CS-1141,Home Office,South,Telangana,Office Supplies,Fasteners,2737.42,8,0,236.96,8.65632603,2500.46
CA-2025-104111,8/14/2024,CS-1334,Corporate,West,Goa,Office Supplies,Fasteners,292.94,2,0.1,19.2,6.55424319,273.74
CA-2025-104112,6/8/2025,CS-1113,Consumer,East,Bihar,Furniture,Chairs,729.07,8,0.5,91.37,12.5324043,637.7
CA-2025-104113,11/8/2024,CS-1109,Corporate,West,Maharashtra,Furniture,Tables,2839.68,6,0,234.24,8.248816768,2605.44
CA-2025-104114,2/18/2024,CS-1362,Home Office,South,Karnataka,Office Supplies,Fasteners,929.55,3,0,141.36,15.2073584,788.19
CA-2025-104115,4/27/2024,CS-1345,Corporate,North,Haryana,Furniture,Chairs,2750.63,7,0,441.62,16.05523098,2309.01
CA-2025-104116,2/23/2024,CS-1289,Corporate,East,Bihar,Furniture,Furnishings,2194.4,6,0,158.25,7.211538462,2036.15
CA-2025-104117,10/11/2025,CS-1097,Consumer,North,UP,Office Supplies,Paper,928.14,3,0,193.59,20.85784472,734.55
CA-2025-104118,7/18/2025,CS-1446,Consumer,East,Bihar,Furniture,Tables,167.29,5,0,9.15,5.469543906,158.14
CA-2025-104119,2/13/2024,CS-1335,Corporate,South,Karnataka,Furniture,Tables,1338.87,4,0,-272.11,-20.32385519,1610.98
CA-2025-104120,2/22/2024,CS-1016,Home Office,East,Jharkhand,Technology,Copiers,1074.04,6,0,63.75,5.935533127,1010.29
CA-2025-104121,8/8/2025,CS-1044,Corporate,North,Haryana,Technology,Phones,239.82,1,0,45.91,19.14352431,193.91
CA-2025-104122,7/11/2025,CS-1442,Corporate,North,UP,Office Supplies,Paper,427.21,1,0,96.42,22.5696964,330.79
CA-2025-104123,6/8/2025,CS-1376,Consumer,West,Goa,Office Supplies,Art,3877.33,8,0,463.86,11.96338718,3413.47
CA-2025-104124,11/7/2025,CS-1230,Consumer,North,Delhi,Technology,Copiers,1400.79,8,0.5,161.99,11.56418878,1238.8
CA-2025-104125,4/11/2024,CS-1390,Corporate,West,Maharashtra,Furniture,Furnishings,1113.03,9,0,210.21,18.88628339,902.82
CA-2025-104126,3/2/2026,CS-1108,Consumer,North,Punjab,Office Supplies,Art,1325.34,8,0,297.28,22.43047067,1028.06
CA-2025-104127,2/8/2026,CS-1217,Corporate,West,Maharashtra,Office Supplies,Binders,155.35,2,0,35.33,22.74219504,120.02
CA-2025-104128,2/1/2025,CS-1399,Consumer,South,Tamil Nadu,Technology,Accessories,1325.45,5,0.1,221.16,16.68565393,1104.29
CA-2025-104129,5/17/2024,CS-1260,Corporate,West,Maharashtra,Technology,Copiers,3725.27,8,0,628.84,16.88038719,3096.43
CA-2025-104130,11/5/2025,CS-1312,Home Office,North,Delhi,Office Supplies,Fasteners,1833.11,9,0.5,318.73,17.38739083,1514.38
CA-2025-104131,1/21/2025,CS-1320,Consumer,South,Tamil Nadu,Office Supplies,Art,1326.64,6,0.2,201.15,15.16236507,1125.49
CA-2025-104132,4/20/2024,CS-1196,Consumer,East,Odisha,Office Supplies,Fasteners,1885.14,4,0,294.43,15.61846865,1590.71
CA-2025-104133,9/5/2025,CS-1478,Corporate,North,Punjab,Technology,Phones,3640.2,9,0.1,250.94,6.893577276,3389.26
CA-2025-104134,1/17/2024,CS-1418,Home Office,West,Goa,Technology,Accessories,747.71,4,0,184.33,24.65260596,563.38
CA-2025-104135,2/18/2026,CS-1475,Corporate,East,Odisha,Office Supplies,Paper,1676.35,6,0,104.57,6.237957467,1571.78
CA-2025-104136,6/30/2024,CS-1095,Consumer,West,Goa,Technology,Phones,620.09,5,0.2,90.58,14.60755697,529.51
CA-2025-104137,6/19/2025,CS-1056,Consumer,East,Jharkhand,Furniture,Tables,14.3,1,,2.96,20.6993007,11.34
CA-2025-104138,6/24/2025,CS-1032,Consumer,South,Tamil Nadu,Office Supplies,Art,924.33,4,0,154.01,16.66179828,770.32
CA-2025-104139,6/19/2024,CS-1492,Consumer,North,Punjab,Furniture,Tables,1019.4,3,0.1,70.57,6.922699627,948.83
CA-2025-104140,2/12/2025,CS-1231,Home Office,South,Tamil Nadu,Furniture,Chairs,2565.95,8,0,413.34,16.10865371,2152.61
CA-2025-104141,1/9/2026,CS-1372,Home Office,North,Delhi,Office Supplies,Fasteners,2924.09,7,0.1,675.67,23.10701791,2248.42
CA-2025-104142,1/12/2025,CS-1009,Consumer,East,West Bengal,Technology,Accessories,276.82,1,0.2,48.28,17.44093635,228.54
CA-2025-104143,7/6/2024,CS-1191,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,633.73,8,0,130.46,20.586054,503.27
CA-2025-104144,8/17/2024,CS-1361,Consumer,North,Haryana,Office Supplies,Art,985.19,7,0,140.39,14.25004314,844.8
CA-2025-104145,4/28/2024,CS-1200,Home Office,East,Odisha,Furniture,Tables,142.83,2,0,16.06,11.24413639,126.77
CA-2025-104146,6/4/2024,CS-1334,Corporate,South,Telangana,Office Supplies,Art,1437.91,4,0.1,129.44,9.001954225,1308.47
CA-2025-104147,2/22/2026,CS-1161,Corporate,South,Karnataka,Office Supplies,Art,761.35,2,0.2,167.38,21.98463256,593.97
CA-2025-104148,11/17/2025,CS-1087,Consumer,South,Karnataka,Office Supplies,Paper,1087.83,9,0,208.1,19.12982727,879.73
CA-2025-104149,4/9/2025,CS-1021,Corporate,South,Telangana,Office Supplies,Paper,3080.85,8,0,263.66,8.558027817,2817.19
CA-2025-104150,4/13/2024,CS-1311,Consumer,West,Maharashtra,Office Supplies,Fasteners,179.3,1,0.2,28.75,16.03457892,150.55
CA-2025-104151,8/26/2025,CS-1076,Consumer,East,Odisha,Office Supplies,Art,147.24,1,0.2,28.26,19.19315403,118.98
CA-2025-104152,11/28/2025,CS-1441,Corporate,West,Rajasthan,Office Supplies,Art,3948.59,8,0,646.02,16.36077688,3302.57
CA-2025-104153,3/5/2026,CS-1386,Corporate,East,Bihar,Furniture,Chairs,807.66,5,0.1,193.76,23.99029295,613.9
CA-2025-104154,5/16/2025,CS-1141,Consumer,East,Jharkhand,Office Supplies,Art,333.9,1,0,29.04,8.697214735,304.86
CA-2025-104155,11/23/2025,CS-1126,Consumer,East,West Bengal,Office Supplies,Binders,1437.08,4,0,277.17,19.28702647,1159.91
CA-2025-104156,11/12/2025,CS-1251,Consumer,North,Haryana,Technology,Copiers,777.57,2,0,134.76,17.33091554,642.81
CA-2025-104157,11/29/2025,CS-1388,Consumer,East,Bihar,Technology,Copiers,3891.45,9,0,909.76,23.3784322,2981.69
CA-2025-104158,6/23/2024,CS-1084,Corporate,South,Telangana,Technology,Phones,1724.59,6,0,383.75,22.25166561,1340.84
CA-2025-104159,1/3/2026,CS-1434,Home Office,West,Maharashtra,Office Supplies,Paper,2755.39,9,0,495.12,17.96914411,2260.27
CA-2025-104160,1/14/2026,CS-1371,Consumer,South,Telangana,Office Supplies,Fasteners,322.61,1,0.1,44.26,13.71935154,278.35
CA-2025-104161,11/4/2025,CS-1048,Consumer,South,Telangana,Technology,Phones,74.66,1,0.1,6.18,8.277524779,68.48
CA-2025-104162,2/24/2025,CS-1379,Consumer,West,Gujarat,Office Supplies,Binders,432.1,4,0,90.99,21.05762555,341.11
CA-2025-104163,5/13/2024,CS-1078,Corporate,South,Tamil Nadu,Furniture,Furnishings,769.02,2,0,165.26,21.48968817,603.76
CA-2025-104164,1/25/2025,CS-1030,Consumer,North,UP,Technology,Copiers,76.13,1,0,9.32,12.24221726,66.81
CA-2025-104165,1/5/2026,CS-1285,Corporate,South,Telangana,Furniture,Chairs,2084.09,6,0,198.51,9.525020513,1885.58
CA-2025-104166,5/15/2025,CS-1136,Consumer,South,Karnataka,Furniture,Furnishings,103.53,8,0.5,24.47,23.63566116,79.06
CA-2025-104167,10/26/2025,CS-1140,Corporate,West,Goa,Technology,Copiers,175.4,1,0,25.22,14.37856328,150.18
CA-2025-104168,2/2/2024,CS-1041,Home Office,South,Kerala,Technology,Accessories,2007,6,0,395.87,19.72446437,1611.13
CA-2025-104169,2/24/2024,CS-1486,Home Office,West,Goa,Technology,Copiers,356.29,1,0,62.11,17.43242864,294.18
CA-2025-104170,6/2/2025,CS-1282,Home Office,East,Bihar,Furniture,Tables,2550.06,8,0,484.32,18.99249429,2065.74
CA-2025-104171,1/25/2026,CS-1050,Corporate,East,Jharkhand,Technology,Copiers,1086.5,6,0.2,58.36,5.371375978,1028.14
CA-2025-104172,9/29/2025,CS-1258,Home Office,North,Delhi,Technology,Phones,67.39,1,0.5,11.81,17.52485532,55.58
CA-2025-104173,1/12/2024,CS-1311,Consumer,West,Gujarat,Technology,Phones,2794.64,9,0,446.95,15.99311539,2347.69
CA-2025-104174,6/11/2025,CS-1360,Consumer,West,Gujarat,Technology,Copiers,80.51,1,0.2,16.16,20.07204074,64.35
CA-2025-104175,12/20/2025,CS-1440,Consumer,West,Rajasthan,Office Supplies,Paper,355.77,9,0,84.51,23.7541108,271.26
CA-2025-104176,7/8/2025,CS-1270,Corporate,North,Delhi,Furniture,Tables,58.82,3,0,12.7,21.59129548,46.12
CA-2025-104177,1/7/2025,CS-1134,Home Office,North,Delhi,Technology,Phones,1129.51,8,0,156.36,13.84317093,973.15
CA-2025-104178,4/28/2025,CS-1234,Consumer,South,Karnataka,Office Supplies,Binders,197.47,8,0,33.4,16.91396161,164.07
CA-2025-104179,10/8/2025,CS-1128,Corporate,West,Rajasthan,Office Supplies,Art,462.39,7,0.5,45.18,9.770972556,417.21
CA-2025-104180,8/15/2024,CS-1104,Corporate,North,Delhi,Technology,Copiers,303.62,2,0,15.33,5.049074501,288.29
CA-2025-104181,9/14/2025,CS-1254,Home Office,East,Odisha,Office Supplies,Fasteners,537.05,3,0,42.46,7.906153989,494.59
CA-2025-104182,11/2/2024,CS-1095,Corporate,East,West Bengal,Office Supplies,Paper,1618.22,5,0.1,104.29,6.444735574,1513.93
CA-2025-104183,4/1/2025,CS-1337,Home Office,West,Maharashtra,Office Supplies,Art,1131.21,5,0,226.21,19.99717117,905
CA-2025-104184,6/8/2024,CS-1217,Consumer,East,Bihar,Furniture,Furnishings,985.59,2,0,86.27,8.753132641,899.32
CA-2025-104185,11/26/2024,CS-1061,Consumer,South,Kerala,Furniture,Tables,474.2,1,0,-63.26,-13.34036272,537.46
CA-2025-104186,2/14/2026,CS-1480,Corporate,South,Kerala,Technology,Accessories,1227.38,5,0.5,131.34,10.70084244,1096.04
CA-2025-104187,8/12/2024,CS-1268,Consumer,West,Rajasthan,Furniture,Furnishings,1059.96,5,0,250.92,23.67259142,809.04
CA-2025-104188,12/29/2025,CS-1241,Consumer,North,Haryana,Furniture,Chairs,94.98,3,0,9.97,10.49694673,85.01
CA-2025-104189,5/18/2025,CS-1013,Corporate,North,Haryana,Technology,Phones,3452.37,8,0,626.18,18.13768513,2826.19
CA-2025-104190,3/31/2025,CS-1147,Corporate,North,Haryana,Furniture,Chairs,1338.57,6,0,290.09,21.67163465,1048.48
CA-2025-104191,2/14/2024,CS-1428,Corporate,North,Delhi,Office Supplies,Art,648.34,2,0,139.9,21.57818429,508.44
CA-2025-104192,8/1/2024,CS-1240,Consumer,West,Maharashtra,Technology,Phones,846.56,2,0,202.11,23.87426762,644.45
CA-2025-104193,2/28/2024,CS-1089,Corporate,South,Kerala,Office Supplies,Paper,1230.32,4,0,150.7,12.24884583,1079.62
CA-2025-104194,10/5/2025,CS-1095,Consumer,West,Rajasthan,Technology,Copiers,1781.2,6,0.2,262.9,14.75971255,1518.3
CA-2025-104195,9/7/2025,CS-1315,Consumer,West,Rajasthan,Technology,Accessories,1068.28,9,0.1,104.17,9.751188827,964.11
CA-2025-104196,7/13/2024,CS-1293,Corporate,East,West Bengal,Technology,Accessories,844.62,8,0,53.19,6.297506571,791.43
CA-2025-104197,5/3/2025,CS-1025,Consumer,South,Telangana,Office Supplies,Fasteners,2030.99,8,0.1,498.88,24.56339027,1532.11
CA-2025-104198,6/5/2024,CS-1272,Consumer,North,Punjab,Office Supplies,Art,580.67,2,0.1,129.68,22.33282243,450.99
CA-2025-104199,9/1/2025,CS-1166,Corporate,South,Karnataka,Office Supplies,Binders,1748.69,4,0,197.61,11.3004592,1551.08
CA-2025-104200,8/13/2024,CS-1427,Consumer,East,Odisha,Technology,Phones,2227.42,6,0.1,463.26,20.79805335,1764.16
CA-2025-104201,2/15/2025,CS-1497,Home Office,West,Maharashtra,Technology,Copiers,2374.25,6,0.2,512.7,21.59418764,1861.55
CA-2025-104202,7/23/2024,CS-1250,Corporate,South,Karnataka,Technology,Copiers,2320.86,6,0.2,229.81,9.901932904,2091.05
CA-2025-104203,3/19/2024,CS-1087,Home Office,East,West Bengal,Office Supplies,Fasteners,2524.16,8,0,597.61,23.67559901,1926.55
CA-2025-104204,5/3/2024,CS-1142,Consumer,West,Goa,Office Supplies,Binders,2053.61,8,0,234.31,11.40966396,1819.3
CA-2025-104205,4/15/2025,CS-1134,Corporate,North,UP,Office Supplies,Fasteners,2679,7,0,438.27,16.35946249,2240.73
CA-2025-104206,8/5/2024,CS-1473,Consumer,South,Karnataka,Furniture,Furnishings,690.36,5,0,144.65,20.9528362,545.71
CA-2025-104207,5/30/2025,CS-1279,Home Office,North,Delhi,Technology,Copiers,1095.99,6,0,184.15,16.8021606,911.84
CA-2025-104208,8/24/2025,CS-1126,Consumer,North,Delhi,Furniture,Chairs,2315.35,6,0,235.92,10.18938821,2079.43
CA-2025-104209,4/13/2024,CS-1316,Consumer,East,West Bengal,Office Supplies,Fasteners,1426.46,3,0,337.42,23.65436115,1089.04
